Date,Temperature,Humidity,Prec,Pressure,WindSpeed
2022-01-28 00:00:00+00:00,7.5,5.7,0.0,1027.8,8.5
2022-01-29 00:00:00+00:00,6.4,5.5,0.0,1026.3,5.7
2022-01-30 00:00:00+00:00,7.3,6.1,0.0,1023.8,1.9
2022-01-31 00:00:00+00:00,10.4,7.8,1.0,1015.7,25.6
2022-02-01 00:00:00+00:00,6.3,6.1,1.0,1028.7,6.2
2022-02-02 00:00:00+00:00,7.1,5.1,1.0,1028.7,11.9
2022-02-03 00:00:00+00:00,6.3,6.7,1.0,1028.0,9.1
2022-02-04 00:00:00+00:00,10.1,6.8,1.0,1030.4,3.2
2022-02-05 00:00:00+00:00,8.7,7.2,1.0,1031.6,17.5
2022-02-06 00:00:00+00:00,10.0,6.5,0.0,1032.8,11.8
2022-02-07 00:00:00+00:00,10.8,7.0,0.0,1026.2,1.6
2022-02-08 00:00:00+00:00,11.2,8.0,0.0,1032.9,10.1
2022-02-09 00:00:00+00:00,10.5,7.5,0.0,1035.7,7.5
2022-02-10 00:00:00+00:00,13.7,8.5,0.0,1033.7,7.5
2022-02-11 00:00:00+00:00,11.9,8.4,0.0,1028.3,10.0
2022-02-12 00:00:00+00:00,16.1,8.3,0.0,1023.9,13.9
2022-02-13 00:00:00+00:00,14.8,7.9,0.0,1021.6,8.3
2022-02-14 00:00:00+00:00,14.5,8.6,0.0,1020.5,10.1
2022-02-15 00:00:00+00:00,7.6,6.4,1.0,1016.8,10.4
2022-02-16 00:00:00+00:00,9.4,6.6,1.0,1023.9,5.3
2022-02-17 00:00:00+00:00,11.4,6.3,0.0,1028.8,3.1
2022-02-18 00:00:00+00:00,10.9,6.7,0.0,1030.9,3.7
2022-02-19 00:00:00+00:00,12.3,7.6,0.0,1027.8,5.1
2022-02-20 00:00:00+00:00,9.6,6.6,1.0,1022.1,11.8
2022-02-21 00:00:00+00:00,7.2,5.6,1.0,1017.3,17.1
2022-02-22 00:00:00+00:00,4.4,5.7,1.0,1011.5,6.0
2022-02-23 00:00:00+00:00,3.1,2.1,1.0,1022.6,20.8
2022-02-24 00:00:00+00:00,3.0,2.2,0.0,1028.3,11.5
2022-02-25 00:00:00+00:00,6.0,4.5,3.0,1031.0,7.1
2022-02-26 00:00:00+00:00,7.6,4.2,0.0,1026.2,8.4
2022-02-27 00:00:00+00:00,5.4,6.6,1.0,1021.7,7.3
2022-02-28 00:00:00+00:00,10.8,9.5,1.0,1021.0,17.2
2022-03-01 00:00:00+00:00,14.8,10.8,1.0,1016.5,23.1
2022-03-02 00:00:00+00:00,12.4,10.3,1.0,1020.2,10.9
2022-03-03 00:00:00+00:00,10.1,9.1,1.0,1018.9,4.1
2022-03-04 00:00:00+00:00,9.8,5.9,1.0,1021.7,12.4
2022-03-05 00:00:00+00:00,9.4,5.6,1.0,1017.5,12.6
2022-03-06 00:00:00+00:00,10.9,5.8,0.0,1024.7,9.0
2022-03-07 00:00:00+00:00,10.9,6.2,0.0,1031.5,10.2
2022-03-08 00:00:00+00:00,13.7,6.5,0.0,1031.6,9.1
2022-03-09 00:00:00+00:00,9.2,7.0,1.0,1024.7,0.5
2022-03-10 00:00:00+00:00,9.3,5.0,1.0,1021.8,13.4
2022-03-11 00:00:00+00:00,8.9,4.0,0.0,1027.2,4.8
2022-03-12 00:00:00+00:00,14.6,6.8,0.0,1023.8,7.5
2022-03-13 00:00:00+00:00,9.8,7.5,1.0,1009.3,25.0
2022-03-14 00:00:00+00:00,9.0,7.8,1.0,1020.5,18.1
2022-03-15 00:00:00+00:00,10.8,9.1,1.0,1017.1,3.7
2022-03-16 00:00:00+00:00,12.2,6.0,1.0,1024.5,17.7
2022-03-17 00:00:00+00:00,13.1,5.8,1.0,1026.2,3.1
2022-03-18 00:00:00+00:00,10.2,7.3,1.0,1021.5,14.6
2022-03-19 00:00:00+00:00,13.9,7.0,1.0,1016.2,13.0
2022-03-20 00:00:00+00:00,10.1,4.7,1.0,1019.8,18.0
2022-03-21 00:00:00+00:00,9.0,5.9,1.0,1028.3,11.8
2022-03-22 00:00:00+00:00,9.9,8.6,1.0,1028.2,15.8
2022-03-23 00:00:00+00:00,18.9,11.2,0.0,1024.0,9.6
2022-03-24 00:00:00+00:00,13.2,8.7,1.0,1024.4,13.5
2022-03-25 00:00:00+00:00,15.9,7.7,1.0,1017.8,1.4
2022-03-26 00:00:00+00:00,15.2,7.2,1.0,1017.7,7.2
2022-03-27 00:00:00+00:00,16.8,10.2,1.0,1009.9,8.4
2022-03-28 00:00:00+00:00,17.7,10.7,1.0,1003.4,1.5
2022-03-29 00:00:00+00:00,13.6,9.1,1.0,1009.7,12.4
2022-03-30 00:00:00+00:00,15.6,8.4,1.0,1018.2,12.6
2022-03-31 00:00:00+00:00,12.2,5.2,1.0,1024.5,17.3
2022-04-01 00:00:00+00:00,11.5,5.6,0.0,1022.8,6.4
2022-04-02 00:00:00+00:00,13.8,6.8,1.0,1018.5,9.5
2022-04-03 00:00:00+00:00,13.7,5.7,1.0,1023.8,1.8
2022-04-04 00:00:00+00:00,13.4,6.8,1.0,1014.7,21.6
2022-04-05 00:00:00+00:00,8.9,5.9,1.0,1014.9,26.7
2022-04-06 00:00:00+00:00,11.8,4.6,1.0,1030.3,10.3
2022-04-07 00:00:00+00:00,16.8,7.5,0.0,1026.1,11.0
2022-04-08 00:00:00+00:00,21.4,10.3,0.0,1018.8,3.1
2022-04-09 00:00:00+00:00,10.6,6.1,1.0,1028.5,16.8
2022-04-10 00:00:00+00:00,9.6,4.5,1.0,1027.9,19.9
2022-04-11 00:00:00+00:00,5.5,6.3,1.0,1015.8,10.9
2022-04-12 00:00:00+00:00,8.5,5.1,2.0,1008.8,18.0
2022-04-13 00:00:00+00:00,7.0,5.2,1.0,1017.0,12.2
2022-04-14 00:00:00+00:00,8.9,4.4,2.0,1015.7,12.0
2022-04-15 00:00:00+00:00,6.3,5.8,1.0,1014.8,6.7
2022-04-16 00:00:00+00:00,10.5,4.5,1.0,1016.7,4.1
2022-04-17 00:00:00+00:00,9.3,5.5,1.0,1018.7,12.5
2022-04-18 00:00:00+00:00,12.7,5.1,1.0,1019.6,7.2
2022-04-19 00:00:00+00:00,6.7,7.0,1.0,1008.7,19.7
2022-04-20 00:00:00+00:00,8.8,7.5,1.0,1012.2,8.6
2022-04-21 00:00:00+00:00,11.2,7.9,1.0,1004.3,21.0
2022-04-22 00:00:00+00:00,11.2,7.6,1.0,1011.3,2.1
2022-04-23 00:00:00+00:00,13.8,7.1,1.0,1021.7,10.4
2022-04-24 00:00:00+00:00,17.2,6.7,0.0,1025.3,3.4
2022-04-25 00:00:00+00:00,18.7,8.2,0.0,1019.3,11.4
2022-04-26 00:00:00+00:00,13.4,6.8,1.0,1019.4,11.8
2022-04-27 00:00:00+00:00,12.7,6.3,1.0,1020.7,12.8
2022-04-28 00:00:00+00:00,12.4,6.6,1.0,1019.5,5.5
2022-04-29 00:00:00+00:00,11.5,7.1,1.0,1019.6,10.7
2022-04-30 00:00:00+00:00,11.5,8.7,1.0,1020.4,7.0
2022-05-01 00:00:00+00:00,12.1,8.2,1.0,1017.4,4.5
2022-05-02 00:00:00+00:00,16.7,8.3,1.0,1014.8,3.2
2022-05-03 00:00:00+00:00,9.6,8.7,1.0,1017.9,8.9
2022-05-04 00:00:00+00:00,15.2,7.1,1.0,1024.4,5.5
2022-05-05 00:00:00+00:00,20.3,10.3,0.0,1013.2,3.7
2022-05-06 00:00:00+00:00,13.2,9.4,1.0,1009.3,21.3
2022-05-07 00:00:00+00:00,13.6,8.2,1.0,1005.4,25.2
2022-05-08 00:00:00+00:00,10.7,6.3,1.0,1016.8,17.6
2022-05-09 00:00:00+00:00,7.2,6.5,1.0,1009.4,11.8
2022-05-10 00:00:00+00:00,10.3,6.9,1.0,1016.3,7.6
2022-05-11 00:00:00+00:00,14.1,6.1,1.0,1022.8,11.8
2022-05-12 00:00:00+00:00,12.9,6.0,1.0,1022.8,17.7
2022-05-13 00:00:00+00:00,10.0,7.7,1.0,1020.1,9.5
2022-05-14 00:00:00+00:00,10.8,8.7,1.0,1021.5,7.1
2022-05-15 00:00:00+00:00,17.3,10.7,1.0,1019.9,17.2
2022-05-16 00:00:00+00:00,18.5,10.1,1.0,1013.3,21.4
2022-05-17 00:00:00+00:00,13.7,7.5,0.0,1022.7,16.0
2022-05-18 00:00:00+00:00,16.5,7.4,0.0,1023.7,1.1
2022-05-19 00:00:00+00:00,14.8,7.3,1.0,1023.6,15.5
2022-05-20 00:00:00+00:00,12.3,5.7,1.0,1024.6,16.7
2022-05-21 00:00:00+00:00,14.2,6.7,1.0,1022.3,12.2
2022-05-22 00:00:00+00:00,19.7,7.3,0.0,1020.0,10.5
2022-05-23 00:00:00+00:00,20.9,6.9,0.0,1021.6,6.7
2022-05-24 00:00:00+00:00,18.6,9.5,1.0,1021.3,14.1
2022-05-25 00:00:00+00:00,19.0,9.9,1.0,1017.2,5.7
2022-05-26 00:00:00+00:00,23.1,10.0,1.0,1014.3,2.1
2022-05-27 00:00:00+00:00,19.9,13.4,1.0,1011.1,9.5
2022-05-28 00:00:00+00:00,16.1,7.9,6.0,1016.0,8.9
2022-05-29 00:00:00+00:00,13.5,9.4,1.0,1002.6,28.3
2022-05-30 00:00:00+00:00,12.5,6.8,1.0,1019.7,16.5
2022-05-31 00:00:00+00:00,15.0,8.3,1.0,1021.7,7.0
2022-06-01 00:00:00+00:00,21.5,10.4,0.0,1017.0,7.1
2022-06-02 00:00:00+00:00,23.0,11.6,1.0,1014.3,9.2
2022-06-03 00:00:00+00:00,23.1,11.5,1.0,1009.4,6.0
2022-06-04 00:00:00+00:00,15.5,10.4,1.0,1011.2,11.0
2022-06-05 00:00:00+00:00,15.5,12.7,1.0,1006.1,9.2
2022-06-06 00:00:00+00:00,16.1,10.7,1.0,1011.4,11.4
2022-06-07 00:00:00+00:00,17.2,9.2,1.0,1020.9,8.9
2022-06-08 00:00:00+00:00,19.4,11.2,1.0,1014.5,11.6
2022-06-09 00:00:00+00:00,21.1,9.4,1.0,1015.6,2.0
2022-06-10 00:00:00+00:00,21.5,13.0,1.0,1012.4,15.3
2022-06-11 00:00:00+00:00,18.1,13.9,1.0,1015.1,3.2
2022-06-12 00:00:00+00:00,16.5,12.7,1.0,1014.4,10.7
2022-06-13 00:00:00+00:00,13.2,8.0,1.0,1014.1,17.2
2022-06-14 00:00:00+00:00,14.5,8.2,1.0,1023.9,11.6
2022-06-15 00:00:00+00:00,17.0,7.4,1.0,1023.4,6.6
2022-06-16 00:00:00+00:00,18.3,9.4,1.0,1013.3,3.7
2022-06-17 00:00:00+00:00,18.9,8.4,1.0,1012.1,7.5
2022-06-18 00:00:00+00:00,14.1,10.1,1.0,1012.5,6.3
2022-06-19 00:00:00+00:00,15.3,8.6,1.0,1018.8,11.0
2022-06-20 00:00:00+00:00,16.3,9.8,1.0,1024.4,6.2
2022-06-21 00:00:00+00:00,20.4,8.5,0.0,1025.3,7.5
2022-06-22 00:00:00+00:00,25.6,11.2,0.0,1022.3,14.0
2022-06-23 00:00:00+00:00,24.1,13.2,0.0,1018.0,11.1
2022-06-24 00:00:00+00:00,22.6,8.6,0.0,1018.0,11.5
2022-06-25 00:00:00+00:00,26.5,8.8,0.0,1017.1,19.6
2022-06-26 00:00:00+00:00,32.1,9.7,0.0,1013.1,18.1
2022-06-27 00:00:00+00:00,34.6,11.5,0.0,1012.5,3.9
2022-06-28 00:00:00+00:00,28.3,9.7,0.0,1014.8,18.0
2022-06-29 00:00:00+00:00,21.8,9.5,0.0,1020.3,15.6
2022-06-30 00:00:00+00:00,24.6,9.1,0.0,1019.4,9.7
2022-07-01 00:00:00+00:00,26.7,9.7,0.0,1016.5,9.5
2022-07-02 00:00:00+00:00,25.9,10.5,0.0,1015.6,9.7
2022-07-03 00:00:00+00:00,23.6,9.7,1.0,1012.1,5.4
2022-07-04 00:00:00+00:00,22.8,8.5,1.0,1012.6,4.9
2022-07-05 00:00:00+00:00,25.0,9.0,0.0,1012.7,6.6
2022-07-06 00:00:00+00:00,23.1,12.1,1.0,1012.6,5.8
2022-07-07 00:00:00+00:00,24.5,10.0,1.0,1013.2,11.8
2022-07-08 00:00:00+00:00,22.9,10.9,1.0,1017.4,12.6
2022-07-09 00:00:00+00:00,26.8,9.6,0.0,1018.1,6.1
2022-07-10 00:00:00+00:00,25.8,9.4,0.0,1021.3,17.6
2022-07-11 00:00:00+00:00,27.2,9.7,1.0,1023.9,14.4
2022-07-12 00:00:00+00:00,35.3,10.0,0.0,1012.0,20.8
2022-07-13 00:00:00+00:00,28.8,11.2,0.0,1010.8,23.0
2022-07-14 00:00:00+00:00,27.6,7.7,0.0,1015.5,8.3
2022-07-15 00:00:00+00:00,30.1,8.1,0.0,1013.6,8.6
2022-07-16 00:00:00+00:00,28.5,9.9,0.0,1017.0,7.9
2022-07-17 00:00:00+00:00,23.6,10.4,0.0,1017.5,9.7
2022-07-18 00:00:00+00:00,25.0,7.6,0.0,1015.0,17.9
2022-07-19 00:00:00+00:00,27.0,9.4,0.0,1017.0,17.1
2022-07-20 00:00:00+00:00,32.8,9.0,0.0,1013.6,4.9
2022-07-21 00:00:00+00:00,33.2,9.4,0.0,1015.3,10.8
2022-07-22 00:00:00+00:00,27.9,10.3,0.0,1014.7,14.1
2022-07-23 00:00:00+00:00,26.9,9.3,0.0,1016.9,7.8
2022-07-24 00:00:00+00:00,26.9,8.1,0.0,1017.1,10.1
2022-07-25 00:00:00+00:00,35.0,8.9,0.0,1012.8,17.0
2022-07-26 00:00:00+00:00,37.8,8.4,0.0,1008.5,5.4
2022-07-27 00:00:00+00:00,38.0,8.9,0.0,1009.4,4.7
2022-07-28 00:00:00+00:00,36.8,10.7,0.0,1012.3,7.5
2022-07-29 00:00:00+00:00,37.2,12.5,1.0,1010.1,8.2
2022-07-30 00:00:00+00:00,39.2,11.9,0.0,1008.1,8.9
2022-07-31 00:00:00+00:00,39.6,8.9,1.0,1008.2,12.7
2022-08-01 00:00:00+00:00,38.1,6.9,0.0,1010.1,4.5
2022-08-02 00:00:00+00:00,29.3,12.2,1.0,1014.5,12.1
2022-08-03 00:00:00+00:00,32.4,10.5,1.0,1014.1,2.4
2022-08-04 00:00:00+00:00,26.9,9.1,0.0,1012.9,17.7
2022-08-05 00:00:00+00:00,26.2,8.8,0.0,1014.9,11.8
2022-08-06 00:00:00+00:00,29.7,5.9,0.0,1012.8,13.0
2022-08-07 00:00:00+00:00,33.8,6.6,0.0,1013.0,9.2
2022-08-08 00:00:00+00:00,37.5,6.4,0.0,1011.5,8.7
2022-08-09 00:00:00+00:00,30.2,11.0,1.0,1012.7,8.2
2022-08-10 00:00:00+00:00,31.2,11.8,1.0,1010.6,3.5
2022-08-11 00:00:00+00:00,25.4,9.7,6.0,1017.9,16.0
2022-08-12 00:00:00+00:00,30.3,10.0,0.0,1014.8,12.4
2022-08-13 00:00:00+00:00,25.1,8.5,0.0,1017.3,15.8
2022-08-14 00:00:00+00:00,27.2,8.9,0.0,1019.5,8.9
2022-08-15 00:00:00+00:00,29.8,8.7,0.0,1017.0,9.4
2022-08-16 00:00:00+00:00,30.9,8.2,0.0,1014.6,12.4
2022-08-17 00:00:00+00:00,33.5,7.7,0.0,1012.6,16.6
2022-08-18 00:00:00+00:00,34.9,9.7,1.0,1009.8,1.2
2022-08-19 00:00:00+00:00,34.1,13.2,1.0,1010.9,7.5
2022-08-20 00:00:00+00:00,28.1,11.7,1.0,1012.6,9.7
2022-08-21 00:00:00+00:00,28.7,10.8,0.0,1012.7,4.0
2022-08-22 00:00:00+00:00,32.5,9.0,0.0,1013.9,6.4
2022-08-23 00:00:00+00:00,31.0,10.5,0.0,1016.6,9.0
2022-08-24 00:00:00+00:00,30.9,10.7,0.0,1012.4,15.8
2022-08-25 00:00:00+00:00,33.4,11.4,0.0,1008.8,8.2
2022-08-26 00:00:00+00:00,32.2,12.6,0.0,1012.9,14.7
2022-08-27 00:00:00+00:00,27.3,11.4,0.0,1014.3,12.7
2022-08-28 00:00:00+00:00,23.5,7.8,0.0,1014.8,9.9
2022-08-29 00:00:00+00:00,27.6,8.4,0.0,1011.3,15.5
2022-08-30 00:00:00+00:00,34.4,8.3,0.0,1010.2,7.1
2022-08-31 00:00:00+00:00,35.5,9.6,0.0,1011.5,7.9
2022-09-01 00:00:00+00:00,32.6,9.0,0.0,1013.4,9.8
2022-09-02 00:00:00+00:00,33.1,8.4,0.0,1011.0,8.7
2022-09-03 00:00:00+00:00,28.4,10.3,0.0,1010.5,13.2
2022-09-04 00:00:00+00:00,25.4,9.7,0.0,1018.2,2.8
2022-09-05 00:00:00+00:00,28.8,10.7,0.0,1015.9,15.8
2022-09-06 00:00:00+00:00,27.6,5.8,0.0,1015.6,19.1
2022-09-07 00:00:00+00:00,32.8,7.7,0.0,1011.6,4.9
2022-09-08 00:00:00+00:00,30.1,9.1,1.0,1018.2,14.4
2022-09-09 00:00:00+00:00,27.9,4.8,0.0,1016.1,17.1
2022-09-10 00:00:00+00:00,31.9,3.9,0.0,1005.1,26.3
2022-09-11 00:00:00+00:00,36.4,4.8,0.0,1006.2,8.6
2022-09-12 00:00:00+00:00,26.9,9.1,1.0,1015.6,13.4
2022-09-13 00:00:00+00:00,26.0,9.1,1.0,1012.3,8.7
2022-09-14 00:00:00+00:00,23.0,9.1,0.0,1010.4,8.6
2022-09-15 00:00:00+00:00,23.0,8.5,0.0,1012.2,10.6
2022-09-16 00:00:00+00:00,22.8,8.7,0.0,1016.6,9.6
2022-09-17 00:00:00+00:00,20.8,7.8,0.0,1017.5,9.5
2022-09-18 00:00:00+00:00,21.6,6.5,0.0,1005.8,8.5
2022-09-19 00:00:00+00:00,25.7,6.9,1.0,1005.3,1.8
2022-09-20 00:00:00+00:00,27.9,8.0,0.0,1009.0,4.8
2022-09-21 00:00:00+00:00,28.4,6.8,0.0,1011.4,3.3
2022-09-22 00:00:00+00:00,23.9,8.4,1.0,1013.0,8.4
2022-09-23 00:00:00+00:00,22.5,7.6,1.0,1019.4,13.8
2022-09-24 00:00:00+00:00,24.1,7.2,0.0,1018.9,9.2
2022-09-25 00:00:00+00:00,26.4,8.3,0.0,1019.3,11.2
2022-09-26 00:00:00+00:00,30.4,8.5,0.0,1015.1,5.8
2022-09-27 00:00:00+00:00,30.0,9.5,0.0,1012.0,5.5
2022-09-28 00:00:00+00:00,22.9,9.1,0.0,1012.6,15.0
2022-09-29 00:00:00+00:00,21.0,8.7,1.0,1015.4,17.7
2022-09-30 00:00:00+00:00,20.2,11.6,1.0,1021.8,8.4
2022-10-01 00:00:00+00:00,22.7,10.0,1.0,1015.8,15.1
2022-10-02 00:00:00+00:00,28.4,8.2,0.0,1010.0,20.0
2022-10-03 00:00:00+00:00,28.2,9.3,0.0,1013.2,4.4
2022-10-04 00:00:00+00:00,26.8,10.7,0.0,1016.0,1.2
2022-10-05 00:00:00+00:00,22.6,11.1,0.0,1016.9,1.7
2022-10-06 00:00:00+00:00,23.6,11.5,0.0,1018.4,8.5
2022-10-07 00:00:00+00:00,25.0,11.0,0.0,1016.8,1.8
2022-10-08 00:00:00+00:00,24.9,11.3,0.0,1019.2,5.0
2022-10-09 00:00:00+00:00,27.2,11.0,0.0,1017.1,4.1
2022-10-10 00:00:00+00:00,27.1,10.6,0.0,1017.0,5.0
2022-10-11 00:00:00+00:00,22.0,11.4,0.0,1017.7,15.7
2022-10-12 00:00:00+00:00,20.8,7.7,0.0,1019.4,12.2
2022-10-13 00:00:00+00:00,23.7,8.6,0.0,1019.3,5.4
2022-10-14 00:00:00+00:00,24.9,9.5,0.0,1016.7,5.0
2022-10-15 00:00:00+00:00,25.4,9.3,0.0,1011.7,11.1
2022-10-16 00:00:00+00:00,28.3,7.8,0.0,1008.9,12.0
2022-10-17 00:00:00+00:00,22.3,9.4,0.0,1014.5,9.7
2022-10-18 00:00:00+00:00,20.6,10.1,0.0,1018.2,3.8
2022-10-19 00:00:00+00:00,21.7,10.3,0.0,1021.2,5.8
2022-10-20 00:00:00+00:00,21.6,10.4,0.0,1021.3,3.6
2022-10-21 00:00:00+00:00,20.9,11.3,1.0,1017.1,3.0
2022-10-22 00:00:00+00:00,11.2,9.9,1.0,1006.5,8.0
2022-10-23 00:00:00+00:00,12.1,6.9,1.0,1010.4,10.9
2022-10-24 00:00:00+00:00,14.0,5.3,1.0,1022.5,4.4
2022-10-25 00:00:00+00:00,12.7,9.7,1.0,1020.9,7.0
2022-10-26 00:00:00+00:00,11.0,8.2,1.0,1016.5,22.3
2022-10-27 00:00:00+00:00,12.1,7.1,1.0,1022.2,5.6
2022-10-28 00:00:00+00:00,14.4,7.4,1.0,1017.4,4.7
2022-10-29 00:00:00+00:00,12.5,10.2,1.0,1022.4,10.7
2022-10-30 00:00:00+00:00,14.7,10.5,1.0,1025.2,4.6
2022-10-31 00:00:00+00:00,14.4,8.6,1.0,1020.9,8.0
2022-11-01 00:00:00+00:00,11.6,10.3,1.0,1011.5,7.4
2022-11-02 00:00:00+00:00,8.1,6.9,1.0,1007.3,7.7
2022-11-03 00:00:00+00:00,6.4,6.8,1.0,1017.7,8.7
2022-11-04 00:00:00+00:00,7.9,5.6,1.0,1023.4,17.1
2022-11-05 00:00:00+00:00,13.5,11.3,1.0,1011.1,29.8
2022-11-06 00:00:00+00:00,9.4,6.9,1.0,1016.8,7.3
2022-11-07 00:00:00+00:00,3.6,6.0,1.0,998.5,4.9
2022-11-08 00:00:00+00:00,5.8,6.6,1.0,1004.8,14.1
2022-11-09 00:00:00+00:00,9.3,5.1,1.0,1006.2,18.9
2022-11-10 00:00:00+00:00,7.9,5.7,1.0,1022.3,8.2
2022-11-11 00:00:00+00:00,8.7,6.8,0.0,1026.2,3.8
2022-11-12 00:00:00+00:00,7.4,7.6,1.0,1017.3,11.2
2022-11-13 00:00:00+00:00,8.3,6.8,1.0,1023.5,3.8
2022-11-14 00:00:00+00:00,6.6,6.0,0.0,1026.6,8.2
2022-11-15 00:00:00+00:00,9.0,5.7,0.0,1025.5,14.8
2022-11-16 00:00:00+00:00,8.8,6.0,0.0,1031.4,9.7
2022-11-17 00:00:00+00:00,6.7,6.0,0.0,1030.3,5.2
2022-11-18 00:00:00+00:00,6.2,4.5,0.0,1028.4,11.9
2022-11-19 00:00:00+00:00,6.9,4.7,0.0,1027.5,10.3
2022-11-20 00:00:00+00:00,5.0,5.1,0.0,1024.1,5.5
2022-11-21 00:00:00+00:00,4.2,5.1,0.0,1026.2,3.9
2022-11-22 00:00:00+00:00,7.0,5.8,1.0,1025.0,5.5
2022-11-23 00:00:00+00:00,11.3,9.2,1.0,1017.6,12.6
2022-11-24 00:00:00+00:00,8.0,7.6,0.0,1028.0,6.8
2022-11-25 00:00:00+00:00,7.2,6.8,0.0,1023.5,4.2
2022-11-26 00:00:00+00:00,5.8,7.0,1.0,1026.2,11.0
2022-11-27 00:00:00+00:00,6.7,6.5,1.0,1029.4,3.8
2022-11-28 00:00:00+00:00,7.0,7.3,1.0,1017.2,4.5
2022-11-29 00:00:00+00:00,5.2,5.3,1.0,1014.7,10.8
2022-11-30 00:00:00+00:00,4.3,6.2,1.0,1012.5,23.1
2022-12-01 00:00:00+00:00,6.2,6.3,1.0,1000.9,17.5
2022-12-02 00:00:00+00:00,2.7,5.4,2.0,1009.3,6.0
2022-12-03 00:00:00+00:00,8.1,3.9,0.0,1014.8,16.9
2022-12-04 00:00:00+00:00,4.4,4.6,1.0,1015.5,12.0
2022-12-05 00:00:00+00:00,2.6,5.4,2.0,1014.9,6.2
2022-12-06 00:00:00+00:00,5.4,6.0,0.0,1016.4,0.3
2022-12-07 00:00:00+00:00,5.2,6.1,0.0,1021.8,1.4
2022-12-08 00:00:00+00:00,5.4,5.9,0.0,1019.8,7.1
2022-12-09 00:00:00+00:00,3.8,6.1,1.0,1016.5,15.4
2022-12-10 00:00:00+00:00,5.4,6.6,1.0,1003.4,22.4
2022-12-11 00:00:00+00:00,8.7,6.8,1.0,997.1,18.4
2022-12-12 00:00:00+00:00,6.4,6.5,1.0,1009.7,4.3
2022-12-13 00:00:00+00:00,7.0,6.7,0.0,1019.3,2.7
2022-12-14 00:00:00+00:00,5.2,5.4,0.0,1024.7,5.1
2022-12-15 00:00:00+00:00,4.7,5.6,0.0,1028.6,8.8
2022-12-16 00:00:00+00:00,5.3,4.9,0.0,1028.3,13.5
2022-12-17 00:00:00+00:00,3.8,4.7,0.0,1024.6,6.9
2022-12-18 00:00:00+00:00,2.9,3.7,0.0,1019.4,5.0
2022-12-19 00:00:00+00:00,5.6,6.0,0.0,1018.3,13.1
2022-12-20 00:00:00+00:00,5.0,6.6,1.0,1024.4,8.3
2022-12-21 00:00:00+00:00,7.4,7.8,1.0,1021.0,16.7
2022-12-22 00:00:00+00:00,2.7,4.0,0.0,1028.9,12.1
2022-12-23 00:00:00+00:00,-4.6,1.8,5.0,1022.8,14.6
2022-12-24 00:00:00+00:00,1.6,5.3,5.0,1021.4,3.1
2022-12-25 00:00:00+00:00,8.8,8.5,1.0,1023.4,20.1
2022-12-26 00:00:00+00:00,11.6,10.1,1.0,1019.3,2.2
2022-12-27 00:00:00+00:00,11.0,9.8,1.0,1001.3,8.7
2022-12-28 00:00:00+00:00,7.2,7.5,1.0,1001.0,22.6
2022-12-29 00:00:00+00:00,7.7,7.4,1.0,1011.3,13.2
2022-12-30 00:00:00+00:00,8.7,8.2,1.0,1004.5,18.3
2022-12-31 00:00:00+00:00,8.0,8.0,1.0,1002.8,10.9
2023-01-01 00:00:00+00:00,8.3,7.9,1.0,1013.5,3.7
2023-01-02 00:00:00+00:00,6.7,6.3,0.0,1018.6,4.8
2023-01-03 00:00:00+00:00,4.8,5.6,1.0,1004.8,6.6
2023-01-04 00:00:00+00:00,6.9,7.4,1.0,1010.0,2.5
2023-01-05 00:00:00+00:00,4.9,6.7,1.0,998.4,13.9
2023-01-06 00:00:00+00:00,11.2,7.6,1.0,1004.4,24.0
2023-01-07 00:00:00+00:00,12.1,6.5,1.0,1011.6,11.7
2023-01-08 00:00:00+00:00,10.2,8.1,1.0,1007.8,4.7
2023-01-09 00:00:00+00:00,8.2,7.3,1.0,1008.8,15.9
2023-01-10 00:00:00+00:00,9.5,7.7,1.0,1002.8,16.1
2023-01-11 00:00:00+00:00,8.8,6.6,1.0,999.3,9.5
2023-01-12 00:00:00+00:00,7.9,7.8,1.0,1009.7,2.1
2023-01-13 00:00:00+00:00,12.0,9.7,1.0,1011.6,1.5
2023-01-14 00:00:00+00:00,12.3,9.3,1.0,1006.7,11.0
2023-01-15 00:00:00+00:00,10.2,9.2,1.0,989.5,0.5
2023-01-16 00:00:00+00:00,6.9,7.4,1.0,1000.0,18.1
2023-01-17 00:00:00+00:00,8.2,6.8,1.0,1009.5,7.0
2023-01-18 00:00:00+00:00,8.1,6.6,1.0,1016.3,13.3
2023-01-19 00:00:00+00:00,5.9,6.9,1.0,1016.2,9.3
2023-01-20 00:00:00+00:00,6.3,5.9,1.0,1030.6,4.0
2023-01-21 00:00:00+00:00,5.9,5.7,0.0,1031.5,7.7
2023-01-22 00:00:00+00:00,6.1,6.6,1.0,1028.4,9.9
2023-01-23 00:00:00+00:00,7.1,6.5,3.0,1032.5,2.5
2023-01-24 00:00:00+00:00,7.8,6.1,0.0,1032.7,8.3
2023-01-25 00:00:00+00:00,8.3,6.6,0.0,1036.8,8.1
2023-01-26 00:00:00+00:00,7.9,6.6,0.0,1038.5,9.1
2023-01-27 00:00:00+00:00,7.7,6.9,0.0,1035.9,3.7
2023-01-28 00:00:00+00:00,9.0,7.7,2.0,1024.3,5.7
2023-01-29 00:00:00+00:00,6.8,6.9,1.0,1017.7,3.1
